Gene	feature_identifier	Protein	P.Value	adj.P.Val	logFC	AveExpr	B
	_g1385.t1	g1385.t1	0.21015125835151	0.798626361315891	0.519834117200693	13.1537292882204	-4.57761838116564
	_g17903.t1	g17903.t1	0.210169855036993	0.798626361315891	-0.470414625118064	12.9685666107645	-4.57762165920097
	_g29876.t1	g29876.t1	0.21061856483334	0.798626361315891	2.8622278555185	8.61414266503553	-4.5777006646954
	_g26367.t1	g26367.t1	0.210637503187197	0.798626361315891	-0.753340117033087	12.6080754569274	-4.57770399548648
	_g4266.t1	g4266.t1	0.210664094245975	0.798626361315891	4.14618875633881	7.82671813973106	-4.57770867169061
	_g15902.t2	g15902.t2	0.211474987998247	0.798626361315891	-0.352261442849022	14.5347784826354	-4.57785098720214
	_g24486.t1	g24486.t1	0.21170980273877	0.798626361315891	0.477000348666383	15.8949070611126	-4.57789209542546
	_g27122.t1	g27122.t1	0.211927778213307	0.798626361315891	0.557713588315137	11.5479101813756	-4.57793021447153
	_g19465.t1	g19465.t1	0.211957842706301	0.798626361315891	0.424865037216801	11.5334793131747	-4.57793546897291
	_g17859.t1	g17859.t1	0.211984167952028	0.798626361315891	0.695900678521554	12.6330235362303	-4.57794006933175
	_g21617.t1	g21617.t1	0.21204403087528	0.798626361315891	-0.496246050370171	10.7561403361951	-4.57795052828028
	_g2266.t1	g2266.t1	0.212076244378655	0.798626361315891	1.47099813143561	8.58025662427586	-4.57795615522711
	_g6653.t1	g6653.t1	0.212421951577799	0.798626361315891	0.470283666160263	11.9811050641567	-4.57801648790192
	_g6404.t1	g6404.t1	0.21255413904939	0.798626361315891	-0.488596340796224	12.0491269554459	-4.5780395309857
	_g9019.t1	g9019.t1	0.212581143814179	0.798626361315891	-0.704384682975604	11.2690846796674	-4.57804423670806
	_g1229.t1	g1229.t1	0.213258411495341	0.798626361315891	0.523041314333247	11.9540252411356	-4.57816205693918
	_g5705.t1	g5705.t1	0.21332235677619	0.798626361315891	0.463520080684543	16.3390953915063	-4.57817316156296
	_g5443.t2	g5443.t2	0.213720005715906	0.798626361315891	0.569391262619201	11.7441548871157	-4.57824214107364
	_g13097.t2	g13097.t2	0.213777422625212	0.798626361315891	0.438011650110537	11.7649027318098	-4.57825209035937
	_g28379.t3	g28379.t3	0.21423588543631	0.798626361315891	-0.585793925553675	12.8474880077239	-4.57833143656724
	_g1261.t2	g1261.t2	0.21552771509306	0.798626361315891	-1.60581141972924	12.0419723342475	-4.57855409191633
	_g21134.t1	g21134.t1	0.216037752796843	0.798626361315891	-0.689321294078212	9.78602909855211	-4.57864162794289
	_g20920.t1	g20920.t1	0.216196651710225	0.798626361315891	1.73875251005786	10.0118796168216	-4.57866885638687
	_g16253.t1	g16253.t1	0.216286072088685	0.798626361315891	1.46838649733518	10.4275961658165	-4.5786841702669
	_g26785.t1	g26785.t1	0.216338852496441	0.798626361315891	0.72968016610927	13.3610416097383	-4.57869320627389
	_g14944.t1	g14944.t1	0.216364465197069	0.798626361315891	1.18704359698149	8.4953574954158	-4.57869759036241
	_g14108.t1	g14108.t1	0.216594845880045	0.798626361315891	0.443354354956975	11.798219996159	-4.57873700062085
	_g4441.t1	g4441.t1	0.216671789175441	0.798626361315891	0.799941255674842	12.7171628324529	-4.57875015350768
	_g4217.t1	g4217.t1	0.217332635898182	0.798626361315891	0.485273898142832	12.9432133876762	-4.57886292540096
	_g17421.t1	g17421.t1	0.217378396932036	0.798626361315891	0.477842816465111	14.0981556869029	-4.57887072150828
	_g21297.t1	g21297.t1	0.217667207695684	0.798626361315891	0.618717457760095	10.892979109612	-4.57891988648326
	_g16626.t1	g16626.t1	0.217722206166206	0.798626361315891	1.03633723534232	11.9292886171155	-4.57892924149299
	_g27686.t2	g27686.t2	0.218349577229244	0.798626361315891	0.684593386763373	13.2280733901829	-4.57903578495303
	_g26414.t1	g26414.t1	0.21846924978229	0.798626361315891	2.68983964805298	7.61133790650345	-4.57905607300773
	_g17355.t2	g17355.t2	0.218615440110013	0.798626361315891	0.545479628877523	11.5350606759853	-4.57908084127394
	_g11625.t1	g11625.t1	0.218625048158636	0.798626361315891	0.579425543285289	10.9466101849246	-4.57908246852526
	_g9462.t1	g9462.t1	0.2188340348207	0.798626361315891	0.533831670282796	11.3926754976409	-4.5791178452079
	_g11524.t2	g11524.t2	0.219212394395451	0.798626361315891	-0.450180620061069	13.4254974009184	-4.57918180545254
	_g1299.t1	g1299.t1	0.219911484169304	0.798626361315891	-0.440783487269293	12.1101670917561	-4.57929968864771
	_g3509.t1	g3509.t1	0.219975568668303	0.798626361315891	0.737658943624757	13.6555774757393	-4.57931047570822
	_g7471.t1	g7471.t1	0.220142107945527	0.798626361315891	-0.587673517628286	14.9090288696814	-4.57933849355627
	_g13311.t1	g13311.t1	0.220732558859558	0.798626361315891	0.649146983625656	13.2111636578758	-4.57943765460762
	_g21265.t2	g21265.t2	0.220801191075706	0.798626361315891	0.893586007280998	9.9580761973354	-4.57944916323004
	_g331.t1	g331.t1	0.221032167509403	0.798626361315891	-0.887656589038951	10.604007535303	-4.57948786781684
	_g4548.t1	g4548.t1	0.221093586451651	0.798626361315891	-0.97058991399687	10.9706722512845	-4.57949815280649
	_g29647.t1	g29647.t1	0.222047639730501	0.798626361315891	2.01030339015849	9.62589869065697	-4.57965754153116
	_g15097.t1	g15097.t1	0.222072982554792	0.798626361315891	2.1988073924281	11.4034718876354	-4.57966176588213
	_g29893.t1	g29893.t1	0.222652576284677	0.798626361315891	0.381461155387674	14.4218716328412	-4.5797582430964
	_g9217.t1	g9217.t1	0.222756968197616	0.798626361315891	-0.659136180771091	11.8241067029514	-4.57977559253333
	_g30145.t4	g30145.t4	0.22276604739044	0.798626361315891	1.08493238226982	12.4078393609776	-4.57977710105877
	_g17778.t2	g17778.t2	0.223160590995191	0.798626361315891	0.647301983181896	11.9133512020432	-4.57984259457444
	_g29154.t1	g29154.t1	0.223310956977907	0.798626361315891	0.986806636911	13.8162506120432	-4.57986752388319
	_g28463.t1	g28463.t1	0.223665176839259	0.798626361315891	0.422130337992659	10.3455736560175	-4.57992618247529
	_g17893.t1	g17893.t1	0.224327071271957	0.798626361315891	-0.525854629670478	12.2296940983721	-4.58003553732912
	_g16812.t3	g16812.t3	0.224568840588513	0.798626361315891	2.51132802512926	9.15423202988457	-4.58007539884691
	_g977.t1	g977.t1	0.22474795275129	0.798626361315891	0.483176240028207	11.5958602770046	-4.58010490147115
	_g9392.t1	g9392.t1	0.225118303384047	0.798626361315891	-0.861237485167889	12.7515807281714	-4.58016582775482
	_g8109.t2	g8109.t2	0.225239075597538	0.798626361315891	0.786038502619055	14.4441456522325	-4.58018567374094
	_g13113.t1	g13113.t1	0.225380759116966	0.798626361315891	1.1760835873669	13.2535500426217	-4.58020894208698
	_g6991.t1	g6991.t1	0.225661318117611	0.798626361315891	0.508356533856357	10.6953435863801	-4.58025497338221
	_g5439.t2	g5439.t2	0.225951318427426	0.798626361315891	0.988451405546154	13.5308279242965	-4.58030249203636
	_g8633.t1	g8633.t1	0.227583278626681	0.798626361315891	0.545244554967454	11.2526830822628	-4.58056873807065
	_g7849.t1	g7849.t1	0.227687052737428	0.798626361315891	-0.475323405264799	13.4271643791256	-4.5805856018825
	_g29169.t1	g29169.t1	0.227990175123762	0.798626361315891	-0.554085723460702	12.1236300765164	-4.58063481555236
	_g16987.t2	g16987.t2	0.228077203919442	0.798626361315891	-0.579551223500154	10.2368628089607	-4.58064893274334
	_g17372.t1	g17372.t1	0.22836196436344	0.798626361315891	0.4366219956369	12.5265594633795	-4.58069508584285
	_g1881.t1	g1881.t1	0.228885877216287	0.798626361315891	-0.483259049836066	12.7206807818309	-4.58077984547742
	_g20362.t1	g20362.t1	0.228948199971904	0.798626361315891	0.355811977838925	12.1226766223532	-4.58078991487512
	_g4624.t1	g4624.t1	0.229013108510558	0.798626361315891	0.740859404068466	13.5926026159895	-4.58080039905319
	_g16704.t1	g16704.t1	0.229223197957515	0.798626361315891	0.709881625795383	13.8819376793253	-4.58083431221391
	_g4187.t2	g4187.t2	0.229442002423959	0.798626361315891	1.25650731906924	11.2629892544482	-4.58086959814731
	_g10697.t1	g10697.t1	0.229657221782808	0.798626361315891	0.356051420863833	12.0861827885184	-4.58090427210691
	_g5015.t1	g5015.t1	0.229851368343417	0.798626361315891	-0.795589928234048	13.4731346426368	-4.58093552230675
	_g10628.t1	g10628.t1	0.229944237845976	0.798626361315891	1.13523492241242	12.7910179757634	-4.58095046113741
	_g20248.t1	g20248.t1	0.230127309237961	0.798626361315891	1.80693912959027	8.73829098493565	-4.5809798914787
	_g11770.t1	g11770.t1	0.230333717763038	0.798626361315891	-0.917224456236541	14.2930303081701	-4.58101304452283
	_g12073.t1	g12073.t1	0.230872274525662	0.798626361315891	-0.668725522443596	13.3723760612709	-4.58109940262221
	_g5313.t1	g5313.t1	0.230914495916183	0.798626361315891	-0.647296716812965	13.4818622792288	-4.58110616407216
	_g22033.t1	g22033.t1	0.231046811967257	0.798626361315891	-1.52869272596964	8.59315993581295	-4.58112734526527
	_g1904.t1	g1904.t1	0.231215630266687	0.798626361315891	0.393074055735186	11.1046939275956	-4.58115435157288
	_g2140.t1	g2140.t1	0.231254242636704	0.798626361315891	0.466315743332885	13.9102159157575	-4.5811605256341
	_g26377.t1	g26377.t1	0.231334095753941	0.798626361315891	0.394180108010387	10.0677714958421	-4.58117329065329
	_g11312.t1	g11312.t1	0.231712624681038	0.798626361315891	-0.540025392051922	11.3819567900224	-4.5812337390043
	_g20903.t1	g20903.t1	0.23191273705859	0.798626361315891	-0.445421838198007	11.7377283472231	-4.58126565429971
	_g16789.t1	g16789.t1	0.232184950871594	0.798626361315891	0.83772441089916	13.8906287373107	-4.5813090231625
	_g25474.t1	g25474.t1	0.232541791038671	0.798626361315891	-0.814635538889769	12.3348989456601	-4.5813657950642
	_g22126.t1	g22126.t1	0.233134781410594	0.798626361315891	-0.409440545839836	10.1482631054587	-4.58145993855078
	_g3334.t1	g3334.t1	0.233380164726062	0.798626361315891	-0.445686197860541	15.4572317335077	-4.58149882327637
	_g7070.t1	g7070.t1	0.233817985528552	0.798626361315891	-0.660515929510083	9.40084718766086	-4.58156809762345
	_g21622.t1	g21622.t1	0.23410019126379	0.798626361315891	0.843400689581053	13.3197773513866	-4.58161267854747
	_g4381.t1	g4381.t1	0.234552195376301	0.798626361315891	-0.680581318480483	11.3064589232895	-4.58168396714813
	_g25142.t1	g25142.t1	0.235031042150746	0.798626361315891	0.672318968792903	15.1575417719031	-4.58175933408322
	_g15805.t1	g15805.t1	0.235096665679781	0.798626361315891	0.420538654674607	11.9650425445188	-4.58176965033057
	_g3130.t2	g3130.t2	0.23592764592424	0.798626361315891	-0.549346807565303	10.0182162446629	-4.58190002542697
	_g3452.t1	g3452.t1	0.235930841477119	0.798626361315891	0.640344365641701	14.3698536068141	-4.58190052586667
	_g21564.t1	g21564.t1	0.236098773361368	0.798626361315891	-0.686136407972786	10.6937546807213	-4.58192681494656
	_g23891.t1	g23891.t1	0.23641884199922	0.798626361315891	-0.392979393558036	11.8421149666681	-4.58197686669715
	_g25279.t1	g25279.t1	0.236442466274196	0.798626361315891	0.697084498766213	12.039546502966	-4.58198055822803
	_g27829.t1	g27829.t1	0.237189646580098	0.798626361315891	-1.12933488391959	10.0903639104336	-4.58209711529513
	_g28947.t1	g28947.t1	0.237981876262104	0.798626361315891	-0.336758957263461	10.9195538126822	-4.58222028352871
	_g9227.t1	g9227.t1	0.23840303051659	0.798626361315891	0.611703816665177	11.3904885758622	-4.58228558691545
	_g5565.t1	g5565.t1	0.238553218566624	0.798626361315891	-0.914437934708662	13.8777991138591	-4.58230884573683
	_g29143.t1	g29143.t1	0.238976781927344	0.798626361315891	2.93785661598893	8.36121242233325	-4.58237435864628
	_g2062.t1	g2062.t1	0.23901481046877	0.798626361315891	-0.447562298163778	11.5875737507499	-4.58238023463318
	_g21807.t2	g21807.t2	0.23916156650281	0.798626361315891	-0.626291619632074	12.522000872669	-4.58240290153556
	_g5549.t1	g5549.t1	0.239343670942666	0.798626361315891	0.483296562348146	11.0958132416609	-4.58243100795369
	_g4799.t2	g4799.t2	0.239350032926313	0.798626361315891	1.03009566120988	11.5488483398827	-4.58243198947378
	_g23986.t1	g23986.t1	0.239359549889477	0.798626361315891	1.23269263609087	12.2059950616018	-4.58243345768999
	_g19259.t1	g19259.t1	0.239386540453474	0.798626361315891	1.97910152182972	6.80770106202705	-4.58243762129052
	_g1292.t1	g1292.t1	0.240014765197443	0.798626361315891	-0.624194584086339	12.4966288149861	-4.58253439400411
	_g13981.t1	g13981.t1	0.240961624748773	0.798626361315891	0.566378404920762	10.0997128760159	-4.58267975139527
	_g4736.t1	g4736.t1	0.241414866710127	0.798626361315891	0.899985804913396	12.0788067401008	-4.58274911996259
	_g15311.t1	g15311.t1	0.241564556593633	0.798626361315891	-0.504936540498271	12.1943171041172	-4.58277200006644
	_g9409.t1	g9409.t1	0.241948260292952	0.798626361315891	-0.558504706159763	11.2707653351492	-4.58283058155992
	_g6052.t1	g6052.t1	0.24199079452326	0.798626361315891	-1.08091683429867	14.2308785413837	-4.58283706943908
	_g11903.t1	g11903.t1	0.242095818021551	0.798626361315891	-0.606225738675025	11.0466263076881	-4.58285308389455
	_g6542.t2	g6542.t2	0.242133734760399	0.798626361315891	-0.553888599017595	13.7263872222892	-4.58285886382411
	_g24130.t1	g24130.t1	0.242391562471272	0.798626361315891	1.56170128770556	14.2160623810314	-4.58289814131972
	_g25187.t1	g25187.t1	0.243137165603911	0.798626361315891	-1.36214684579932	7.4903543388437	-4.58301148097045
	_g19038.t1	g19038.t1	0.243301385383274	0.798626361315891	0.478368646518117	13.9261169253251	-4.58303639522507
	_g18369.t2	g18369.t2	0.243540295130682	0.798626361315891	0.535278871480724	11.2930397213745	-4.58307260946984
	_g9719.t1	g9719.t1	0.244090092372363	0.798626361315891	-0.829309034205258	11.1025277485081	-4.58315580721019
	_g15012.t2	g15012.t2	0.24438842735037	0.798626361315891	-0.708941330273243	13.3837322019532	-4.58320087037981
	_g8328.t2	g8328.t2	0.244455539184317	0.798626361315891	0.518843765344865	12.2588757287766	-4.58321099959888
	_g3119.t1	g3119.t1	0.245170132357552	0.798626361315891	0.342546750566456	12.11878119453	-4.58331867287537
	_g27608.t1	g27608.t1	0.24532208629787	0.798626361315891	0.629871410408722	13.9208918117221	-4.5833415264756
	_g13169.t1	g13169.t1	0.246604675679106	0.798626361315891	-0.742818374979699	11.6617385871356	-4.58353383514764
	_g15145.t3	g15145.t3	0.246681713133403	0.798626361315891	0.617149429559557	12.0857329385138	-4.58354535248332
	_g3824.t1	g3824.t1	0.246767368441569	0.798626361315891	-0.712935038210622	11.8426501126212	-4.58355815377374
	_g26174.t2	g26174.t2	0.247374927891402	0.798626361315891	0.585918009928676	13.1544836063099	-4.58364882030549
	_g25439.t1	g25439.t1	0.24743863159062	0.798626361315891	-1.60939180927191	8.19236121524751	-4.58365831327633
	_g17423.t2	g17423.t2	0.248109369680921	0.798626361315891	-0.403017734477819	12.4357522258323	-4.58375810911942
	_g3644.t1	g3644.t1	0.248447620081503	0.798626361315891	0.740331568317311	11.7764025550113	-4.5838083279931
	_g9322.t1	g9322.t1	0.248773095316519	0.798626361315891	1.5032967601895	12.6175330660347	-4.58385658219332
	_g16201.t1	g16201.t1	0.249169340459843	0.798626361315891	-0.519300398392135	11.6348825492015	-4.58391523879529
	_g21758.t1	g21758.t1	0.250096653496918	0.798626361315891	-1.38845091850273	11.1416975615296	-4.58405212613132
	_g27450.t1	g27450.t1	0.250368800595897	0.798626361315891	0.860164518900952	11.6822553812191	-4.58409219801608
	_g17533.t1	g17533.t1	0.250542126709246	0.798626361315891	-1.36368261710994	12.0834649097966	-4.58411769517627
	_g4794.t1	g4794.t1	0.250630462553951	0.798626361315891	-2.38491438664564	6.64773790909798	-4.58413068266263
	_g11855.t1	g11855.t1	0.250688030674804	0.798626361315891	0.614837770072517	11.7043146277575	-4.58413914395281
	_g28359.t1	g28359.t1	0.251193619235003	0.798626361315891	0.761555274716413	10.9205624811474	-4.58421336660986
	_g736.t1	g736.t1	0.251538095276816	0.798626361315891	0.397512002213508	12.7585239282968	-4.58426384679908
	_g28903.t1	g28903.t1	0.252794812787617	0.798626361315891	-0.759536229039341	10.4432682543144	-4.58444739023557
	_g10525.t2	g10525.t2	0.253563074205184	0.798626361315891	0.705352010357659	15.1505727479874	-4.58455911924348
	_g20645.t2	g20645.t2	0.25399927290505	0.798626361315891	0.331572356024001	10.4462523282704	-4.58462239638209
	_g8856.t1	g8856.t1	0.254168229334907	0.798626361315891	-0.419768886427212	13.9577098504228	-4.58464687506254
	_g12804.t1	g12804.t1	0.254604074747577	0.798626361315891	0.971020262417953	13.5249248986277	-4.58470994138571
	_g16646.t1	g16646.t1	0.254684209576973	0.798626361315891	-1.48990836292799	8.6081748739438	-4.58472152432572
	_g18643.t1	g18643.t1	0.254705142384471	0.798626361315891	0.762303636413611	13.6937410611784	-4.5847245493819
	_g24725.t1	g24725.t1	0.254774769423974	0.798626361315891	-0.616043396637217	11.4586648408268	-4.58473460947267
	_g6157.t1	g6157.t1	0.254820911083921	0.798626361315891	0.63541540426659	13.289035979304	-4.58474127466024
	_g12780.t2	g12780.t2	0.255162174721158	0.798626361315891	0.479525173480729	8.92473096374508	-4.58479053060237
	_g27005.t1	g27005.t1	0.255504327749865	0.798626361315891	1.12269407894123	8.74256123515087	-4.58483984468435
	_g29371.t1	g29371.t1	0.255788012604444	0.798626361315891	-1.14161706849916	10.6119323949007	-4.58488067861766
	_g2153.t1	g2153.t1	0.255880240918943	0.798626361315891	0.878457012952722	14.1318404994316	-4.58489394369753
	_g20435.t1	g20435.t1	0.256114643005774	0.798626361315891	-0.438614849228507	13.5328524314066	-4.5849276345736
	_g18493.t1	g18493.t1	0.256241423521425	0.798626361315891	-0.517708483991884	16.0648807571742	-4.58494584321317
	_g22825.t1	g22825.t1	0.256871701213679	0.798626361315891	-0.422367303944123	14.4188867145487	-4.58503622370114
	_g29953.t1	g29953.t1	0.256911911412148	0.798626361315891	-0.65733031795007	13.697475654681	-4.5850419817446
	_g28001.t1	g28001.t1	0.257052300292374	0.798626361315891	-1.02366722310218	9.21676488925754	-4.58506207771077
	_g7931.t1	g7931.t1	0.257358605974724	0.798626361315891	-0.477792497604968	13.8258748504228	-4.58510588328617
	_g4118.t1	g4118.t1	0.257376048461337	0.798626361315891	-0.621574282184394	13.3727599902798	-4.58510837610987
	_g29588.t1	g29588.t1	0.257788098929301	0.798626361315891	-0.501432131180554	13.8670696554948	-4.58516721272085
	_g5732.t2	g5732.t2	0.258256027871885	0.798626361315891	0.364670760577615	12.1971160338816	-4.58523390675048
	_g9340.t1	g9340.t1	0.258693858145496	0.798626361315891	1.11602808766798	12.6208590795973	-4.58529619418193
	_g21077.t2	g21077.t2	0.259455803034239	0.798626361315891	-0.463724916456069	11.3203510244381	-4.58540432357685
	_g6934.t1	g6934.t1	0.26053263409114	0.798626361315891	-0.600589972619087	11.0262749643482	-4.58555656204308
	_g21463.t1	g21463.t1	0.260687105521836	0.798626361315891	0.690493002010616	8.94408532955308	-4.58557834545886
	_g23080.t1	g23080.t1	0.260769382531333	0.798626361315891	1.7129217508742	9.46504540554897	-4.58558994244932
	_g28459.t2	g28459.t2	0.261659430532132	0.798626361315891	0.64459199018223	13.558116680252	-4.58571514544465
	_g27583.t1	g27583.t1	0.261815318200472	0.798626361315891	0.87082008695271	12.1690728353946	-4.58573702721385
	_g22831.t1	g22831.t1	0.262360666480791	0.798626361315891	0.47049980544603	14.0552758589523	-4.58581346740978
	_g25228.t1	g25228.t1	0.26262112231896	0.798626361315891	-0.568626819993099	13.0079531238123	-4.58584991481904
	_g26350.t1	g26350.t1	0.262794253997628	0.798626361315891	-0.469525645553507	11.2161094770616	-4.58587412090545
	_g4265.t1	g4265.t1	0.262904187943087	0.798626361315891	0.505318957617574	14.787968798693	-4.58588948223959
	_g2086.t1	g2086.t1	0.263036931401031	0.798626361315891	-1.39119393996861	11.129199858778	-4.58590802161993
	_g18626.t1	g18626.t1	0.263117243804653	0.798626361315891	0.477381038734753	12.8310214517812	-4.5859192334362
	_g28099.t2	g28099.t2	0.263356223441936	0.798626361315891	-0.826777629764146	11.3389277547925	-4.58595257389141
	_g13374.t1	g13374.t1	0.264096503569321	0.798626361315891	0.65785618290513	10.7333728886878	-4.5860556458444
	_g18135.t1	g18135.t1	0.264247828681095	0.798626361315891	0.916017243030407	14.3359193671246	-4.5860766771971
	_g12939.t1	g12939.t1	0.264640552476072	0.798626361315891	0.692305639164207	9.36079668883478	-4.58613119811008
	_g25910.t1	g25910.t1	0.264834003304352	0.798626361315891	-0.581750025397856	11.7361635341548	-4.58615802246301
	_g7174.t1	g7174.t1	0.265411641626303	0.798626361315891	-3.15882052920703	10.54447282283	-4.58623799392751
	_g18778.t1	g18778.t1	0.265545201216165	0.798626361315891	-0.555421400025731	11.7228993951218	-4.58625645800471
	_g12978.t1	g12978.t1	0.265770274890352	0.798626361315891	-1.03041528044744	12.8269492135876	-4.58628755093146
	_g23994.t1	g23994.t1	0.266737716009046	0.798626361315891	-0.363307252443894	12.2885722372566	-4.58642087646449
	_g9030.t1	g9030.t1	0.266796064009856	0.798626361315891	0.611417607751065	11.5676693235205	-4.58642890088409
	_g18429.t1	g18429.t1	0.26690860162142	0.798626361315891	-0.886516512460188	13.1037129411274	-4.58644437249071
	_g3954.t1	g3954.t1	0.267114502981293	0.798626361315891	-1.41408472439132	8.60994808383877	-4.58647266149366
	_g5155.t1	g5155.t1	0.267207612856208	0.798626361315891	1.45753084039811	9.51348232417464	-4.58648544623617
	_g24511.t1	g24511.t1	0.267280159171633	0.798626361315891	-0.287279047498334	14.1183301088036	-4.58649540410495
	_g27347.t1	g27347.t1	0.267438886840694	0.798626361315891	1.14244231500669	12.3558059203299	-4.58651718125378
	_g5399.t1	g5399.t1	0.267563715886816	0.798626361315891	0.496998715051159	12.8728760915905	-4.58653429777977
	_g8025.t1	g8025.t1	0.269420892175213	0.798626361315891	0.419453158594507	16.6697159749501	-4.58678793960824
	_g23071.t1	g23071.t1	0.270297937077728	0.798626361315891	-0.310855652466723	13.1953629465402	-4.58690706473539
	_g9476.t2	g9476.t2	0.270539371249217	0.798626361315891	0.536098351543133	14.8750536770012	-4.58693978423592
	_g23475.t1	g23475.t1	0.270597876448938	0.798626361315891	-1.04594754789525	11.1032139368804	-4.58694770818343
	_g15815.t1	g15815.t1	0.271005569285928	0.798626361315891	-1.10930836096073	8.46872495804814	-4.58700287464668
	_g16979.t1	g16979.t1	0.271027450282094	0.798626361315891	-0.369510518646493	13.4107187755658	-4.58700583290412
	_g24456.t1	g24456.t1	0.2710984335143	0.798626361315891	1.23710915202159	8.9600790090875	-4.58701542788286
	_g17326.t2	g17326.t2	0.271157757280981	0.798626361315891	-0.980309123208304	12.0879613222583	-4.5870234447343
	_g26154.t1	g26154.t1	0.271322685455712	0.798626361315891	1.09127868769778	11.9704661323051	-4.58704572269005
	_g10215.t1	g10215.t1	0.272076019181219	0.798626361315891	0.454421506950442	11.2179750997836	-4.58714729414457
	_g25304.t1	g25304.t1	0.272569262124106	0.798626361315891	-0.288750597888246	12.1277176030115	-4.58721363257057
	_g3131.t1	g3131.t1	0.272836149031602	0.798626361315891	1.75689958124726	7.19659093386081	-4.58724947305069
	_g5706.t1	g5706.t1	0.273055850003348	0.798626361315891	0.640357881921958	12.1995251435799	-4.58727894832419
	_g4873.t1	g4873.t1	0.273369616870269	0.798626361315891	0.990071879482265	11.1114102426431	-4.58732099890994
	_g13122.t1	g13122.t1	0.273372067778102	0.798626361315891	-0.580397284096692	12.6571582323035	-4.58732132717059
	_g21384.t1	g21384.t1	0.273443575540628	0.798626361315891	-0.422135921909335	12.2495089696848	-4.58733090310552
	_g25211.t1	g25211.t1	0.2734932592093	0.798626361315891	-0.403908338202188	12.4718370043034	-4.58733755487259
	_g20574.t1	g20574.t1	0.273578851712493	0.798626361315891	0.615564916325152	9.18023383364565	-4.58734901111896
	_g8607.t1	g8607.t1	0.273634135586955	0.798626361315891	1.11012664439515	9.893670955415	-4.58735640859406
	_g28493.t1	g28493.t1	0.273760724643807	0.798626361315891	-0.43406086390754	9.9122477243867	-4.5873733412189
	_g11780.t2	g11780.t2	0.274551136857177	0.798626361315891	0.424303378854782	11.5796858784015	-4.58747887496441
	_g12243.t1	g12243.t1	0.274645013124077	0.798626361315891	-0.619557825763888	13.2727035864622	-4.58749138710382
	_g9763.t1	g9763.t1	0.274729744736135	0.798626361315891	-0.493211940568235	9.8571583384071	-4.58750267641616
	_g19100.t1	g19100.t1	0.274756718548951	0.798626361315891	0.589393128815619	14.1891513341549	-4.58750626950718
	_g11674.t1	g11674.t1	0.275465257787131	0.798626361315891	-0.702125487900792	9.7764752469108	-4.58760051429038
	_g23075.t1	g23075.t1	0.275685375943803	0.798626361315891	0.614550525769305	13.5703917466778	-4.58762973905526
	_g26511.t1	g26511.t1	0.275882187842998	0.798626361315891	-0.532988553943941	9.94367513598079	-4.58765584795069
	_g13478.t1	g13478.t1	0.276373420267139	0.798626361315891	0.717688443425391	12.3469918053513	-4.58772092589724
	_g12011.t1	g12011.t1	0.276521168491433	0.798626361315891	-0.471165788398123	14.3306139278817	-4.58774047474189
	_g26608.t1	g26608.t1	0.276807449733531	0.798626361315891	0.670779903895315	10.8795250682598	-4.58777832072773
	_g14758.t1	g14758.t1	0.276932646670225	0.798626361315891	0.529320296710702	14.3189109726835	-4.58779485816384
	_g17289.t1	g17289.t1	0.277039864164979	0.798626361315891	0.461251216535363	10.9922151922558	-4.58780901418315
	_g26088.t1	g26088.t1	0.277380941850428	0.798626361315891	1.48463882659161	8.18115383414553	-4.58785400720745
	_g23987.t1	g23987.t1	0.278186927502966	0.798626361315891	0.688140915256399	10.4757982146428	-4.58796008846609
	_g27329.t1	g27329.t1	0.278300163056674	0.798626361315891	0.613288219229883	14.3485591320283	-4.58797496524361
	_g14317.t1	g14317.t1	0.278362271209833	0.798626361315891	-0.37194400233011	12.202297056657	-4.58798312214148
	_g23721.t1	g23721.t1	0.279394460995066	0.798626361315891	-0.442079305423309	10.7743969109001	-4.58811839267199
	_g16417.t1	g16417.t1	0.280006047032775	0.798626361315891	0.88692003529054	11.3565917646074	-4.58819828429714
	_g22160.t1	g22160.t1	0.280409275651054	0.798626361315891	-0.442631592760367	11.4512418468794	-4.58825085359514
	_g27346.t1	g27346.t1	0.281123083606932	0.798626361315891	0.496009869143387	9.72976023561901	-4.5883437104239
	_g13362.t1	g13362.t1	0.281192725951901	0.798626361315891	-0.383909836644261	13.8560245475606	-4.58835275610125
	_g19403.t1	g19403.t1	0.28143110303165	0.798626361315891	0.36772711579783	14.1172499291276	-4.58838369972126
	_g20946.t1	g20946.t1	0.28148422244873	0.798626361315891	-0.771810396975853	11.4756244429883	-4.5883905912074
	_g9918.t1	g9918.t1	0.281739683256732	0.798626361315891	-0.355808006242837	10.8174127314827	-4.58842371366041
	_g14503.t1	g14503.t1	0.281750441015418	0.798626361315891	-0.789725597192819	13.9235664324525	-4.58842510776236
	_g26202.t1	g26202.t1	0.281819515151379	0.798626361315891	-2.72979539568538	10.4392112636135	-4.58843405771241
	_g29621.t1	g29621.t1	0.281896205382235	0.798626361315891	1.44176508038972	8.76191620232992	-4.58844399165846
	_g21819.t1	g21819.t1	0.282606543207503	0.798626361315891	-0.993263723586701	11.9103694475712	-4.58853586319786
	_g28101.t1	g28101.t1	0.282622273471714	0.798626361315891	-0.530375435625782	11.4630951699868	-4.58853789479709
	_g30095.t1	g30095.t1	0.283277734779051	0.798626361315891	0.595293172692154	11.2550833948389	-4.58862243870016
